uni,t,n,value
ssp1,23,nde,1194.8861837282927
ssp1,23,nld,15.802527367587219
ssp1,23,noan,35.25048263461453
ssp1,23,noap,50.22118565127724
ssp1,23,nor,6.327405859215257
ssp1,23,oeu,9.332896217898847
ssp1,23,osea,188.88665489955312
ssp1,23,pol,16.97010229669478
ssp1,23,prt,5.364087096997982
ssp1,23,rcam,59.62874280656419
ssp1,23,rcz,6.602578387747047
ssp1,23,rfa,69.84233404859172
ssp1,23,ris,84.12060350399459
ssp1,23,rjan57,18.315619638016525
ssp1,23,rom,5.648167518286831
ssp1,23,rsaf,1394.3458813721024
ssp1,23,rsam,129.319794272413
ssp1,23,rsas,453.12091891743347
ssp1,23,rsl,2.694702889577334
ssp1,23,rus,118.96225853767666
ssp1,23,slo,1.7287783233252672
ssp1,23,sui,8.823509458769566
ssp1,23,swe,12.393175804042142
ssp1,23,tha,41.321552408649076
ssp1,23,tur,71.17031887309761
ssp1,23,ukr,26.326769632761945
ssp1,23,usa,387.9823615360967
ssp1,23,vnm,62.67565051401785
ssp1,23,zaf,56.07501346834615
ssp1,24,arg,47.62597653959533
ssp1,24,aus,37.31880460242634
ssp1,24,aut,8.509865693303523
ssp1,24,bel,11.495096406228186
ssp1,24,bgr,2.0327716891462857
ssp1,24,blt,3.368221606731028
ssp1,24,bra,140.20750111754893
ssp1,24,can,48.1249959000389
ssp1,24,chl,14.497732416248992
ssp1,24,chn,602.686348302013
ssp1,24,cor,22.451334891915213
ssp1,24,cro,2.2410463651243817
ssp1,24,dnk,5.909040870451276
ssp1,24,egy,144.28491227389338
ssp1,24,esp,39.61661752876793
ssp1,24,fin,4.53557910161156
ssp1,24,fra,69.93261121266394
ssp1,24,gbr,65.91112652283736
ssp1,24,golf57,232.76586898806852
ssp1,24,grc,7.8435964994564715
ssp1,24,hun,5.1931474738544114
ssp1,24,idn,216.45192239938095
ssp1,24,irl,4.709562056218048
ssp1,24,ita,39.28038556795981
ssp1,24,jpn,56.2782374445966
ssp1,24,meme,62.32675203074845
ssp1,24,mex,96.07130420626814
ssp1,24,mys,42.013403281757604
ssp1,24,nde,1170.7250324002437
ssp1,24,nld,15.70472023834105
ssp1,24,noan,34.30165677465568
ssp1,24,noap,49.405718407294415
ssp1,24,nor,6.317157058512463
ssp1,24,oeu,9.083200945920652
ssp1,24,osea,184.6497568404101
ssp1,24,pol,16.345471519767667
ssp1,24,prt,5.247738903442037
ssp1,24,rcam,57.774714132166324
ssp1,24,rcz,6.477128897309129
ssp1,24,rfa,69.42063660720856
ssp1,24,ris,82.33813534612727
ssp1,24,rjan57,17.9599217858829
ssp1,24,rom,5.3698315002319
ssp1,24,rsaf,1371.6747063129062
ssp1,24,rsam,126.70246280362488
ssp1,24,rsas,442.88046955619666
ssp1,24,rsl,2.6078710833010894
ssp1,24,rus,118.42159160392947
ssp1,24,slo,1.7157656351878183
ssp1,24,sui,8.709434806795667
ssp1,24,swe,12.403613212745165
ssp1,24,tha,40.325404711601486
ssp1,24,tur,69.88148332843951
ssp1,24,ukr,25.99156082147391
ssp1,24,usa,387.98933918792073
ssp1,24,vnm,60.83572091393333
ssp1,24,zaf,55.17418246509521
ssp1,25,arg,47.23686292217723
ssp1,25,aus,37.4847084029691
ssp1,25,aut,8.478842382467457
ssp1,25,bel,11.460771756433875
ssp1,25,bgr,1.9541249027086258
ssp1,25,blt,3.3139602058475877
ssp1,25,bra,136.83604060412412
ssp1,25,can,48.230408995210624
ssp1,25,chl,14.237269120730197
ssp1,25,chn,581.2105591824501
ssp1,25,cor,21.685696594659927
ssp1,25,cro,2.201202526319256
ssp1,25,dnk,5.893344537656026
ssp1,25,egy,143.39896089410303
ssp1,25,esp,39.36973170252162
ssp1,25,fin,4.494671499635484
ssp1,25,fra,69.78079493347441
ssp1,25,gbr,65.57750449132621
ssp1,25,golf57,229.65530242027825
ssp1,25,grc,7.762573490470791
ssp1,25,hun,5.081612009962841
ssp1,25,idn,212.39682315310782
ssp1,25,irl,4.673965318728173
ssp1,25,ita,38.8302670997511
ssp1,25,jpn,54.73901184399842
ssp1,25,meme,61.82140697357977
ssp1,25,mex,93.9435255918343
ssp1,25,mys,41.74832236935166
ssp1,25,nde,1148.7433308472205
ssp1,25,nld,15.61446145358579
ssp1,25,noan,33.4445549255056
ssp1,25,noap,48.66081217673988
ssp1,25,nor,6.307655729725559
ssp1,25,oeu,8.86242001456901
ssp1,25,osea,180.821890565028
ssp1,25,pol,15.78680623070442
ssp1,25,prt,5.142044653913862
ssp1,25,rcam,56.11753598823
ssp1,25,rcz,6.362853381038428
ssp1,25,rfa,69.03142468943688
ssp1,25,ris,80.72104757077305
ssp1,25,rjan57,17.63856925327205
ssp1,25,rom,5.124113022724454
ssp1,25,rsaf,1351.1496525476434
ssp1,25,rsam,124.32806332053646
ssp1,25,rsas,433.59704166212066
ssp1,25,rsl,2.529839686209617
ssp1,25,rus,117.92182547466837
ssp1,25,slo,1.7037733763133063
ssp1,25,sui,8.604877813438298
ssp1,25,swe,12.413313254659096
ssp1,25,tha,39.42270946104683
ssp1,25,tur,68.7063800854707
ssp1,25,ukr,25.684258720488398
ssp1,25,usa,387.9958185525688
ssp1,25,vnm,59.17737039304587
ssp1,25,zaf,54.35113446983983
ssp1,26,arg,46.88061570760516
ssp1,26,aus,37.63853117786255
ssp1,26,aut,8.450309877988392
ssp1,26,bel,11.429182074416957
ssp1,26,bgr,1.8843366072271763
ssp1,26,blt,3.264844593817147
ssp1,26,bra,133.79875786883957
ssp1,26,can,48.32792652651234
ssp1,26,chl,14.001160937448928
ssp1,26,chn,562.0931442618928
ssp1,26,cor,21.003054992807797
ssp1,26,cro,2.1650774952756646
ssp1,26,dnk,5.878894102362591
ssp1,26,egy,142.5861811584294
ssp1,26,esp,39.143257304497226
ssp1,26,fin,4.457251211607238
ssp1,26,fra,69.6409610545622
ssp1,26,gbr,65.27110448657369
ssp1,26,golf57,226.83707709507894
ssp1,26,grc,7.688555593386814
ssp1,26,hun,4.980867423453251
ssp1,26,idn,208.72378067535027
ssp1,26,irl,4.641355149590153
ssp1,26,ita,38.41953432242321
ssp1,26,jpn,53.3570481380508
ssp1,26,meme,61.37519064017588
ssp1,26,mex,92.02292303967175
ssp1,26,mys,41.50517615291062
ssp1,26,nde,1128.8335124190976
ssp1,26,nld,15.531624488117705
ssp1,26,noan,32.67335032920573
ssp1,26,noap,47.983588872642386
ssp1,26,nor,6.298898463602262
ssp1,26,oeu,8.667530373456996
ssp1,26,osea,177.3770698192535
ssp1,26,pol,15.288740790908493
ssp1,26,prt,5.046445757691342
ssp1,26,rcam,54.64071227789271
ssp1,26,rcz,6.2592293549375535
ssp1,26,rfa,68.67416643793837
ssp1,26,ris,79.26015339764433
ssp1,26,rjan57,17.349351013094974
ssp1,26,rom,4.907674903353487
ssp1,26,rsaf,1332.6410162675493
ssp1,26,rsam,122.18306480368311
ssp1,26,rsas,425.2162455955122
ssp1,26,rsl,2.459965918977756
ssp1,26,rus,117.46244978033369
ssp1,26,slo,1.6927809705513617
ssp1,26,sui,8.509522320599272
ssp1,26,swe,12.42227414174125
ssp1,26,tha,38.608104996751166
ssp1,26,tur,67.63990952541877
ssp1,26,ukr,25.40394903827065
ssp1,26,usa,388.0017996044326
ssp1,26,vnm,57.68831371270562
ssp1,26,zaf,53.60273105248944
ssp1,27,arg,46.5565185847386
ssp1,27,aus,37.78011401503573
ssp1,27,aut,8.42424309680492
ssp1,27,bel,11.400304681556845
ssp1,27,bgr,1.8226486773664567
ssp1,27,blt,3.22062601646078
ssp1,27,bra,131.07638101895097
ssp1,27,can,48.41749833754362
ssp1,27,chl,13.78831771185028
ssp1,27,chn,545.1452635807966
ssp1,27,cor,20.396998256068777
ssp1,27,cro,2.132506343873655
ssp1,27,dnk,5.865680349669706
ssp1,27,egy,141.84535597101132
ssp1,27,esp,38.93685000087146
ssp1,27,fin,4.423234860878986
ssp1,27,fra,69.51303686117454
ssp1,27,gbr,64.99155011845082
ssp1,27,golf57,224.29766398410177
ssp1,27,grc,7.621352817027941
ssp1,27,hun,4.890349071721525
ssp1,27,idn,205.4150508519579
ssp1,27,irl,4.6116710550454885
ssp1,27,ita,38.0470118132233
ssp1,27,jpn,52.12223023199665
ssp1,27,meme,60.98285916984235
ssp1,27,mex,90.29836382792358
ssp1,27,mys,41.28359021905925
ssp1,27,nde,1110.8991628921267
ssp1,27,nld,15.456093443294776
ssp1,27,noan,31.98287734555881
ssp1,27,noap,47.371453163524535
ssp1,27,nor,6.290882114668222
ssp1,27,oeu,8.495991886966692
ssp1,27,osea,174.29229985549642
ssp1,27,pol,14.84658503205645
ssp1,27,prt,4.960442662225806
ssp1,27,rcam,53.329950213679915
ssp1,27,rcz,6.1657876291993405
ssp1,27,rfa,68.34837454909182
ssp1,27,ris,77.94728239345545
ssp1,27,rjan57,17.09032245583562
ssp1,27,rom,4.717653606978103
ssp1,27,rsaf,1316.0344610888665
ssp1,27,rsam,120.25544098870735
ssp1,27,rsas,417.6896825362902
ssp1,27,rsl,2.39768404276055
ssp1,27,rus,117.04299580712036
ssp1,27,slo,1.6827696093435458
ssp1,27,sui,8.423081749378335
ssp1,27,swe,12.430494217837808
ssp1,27,tha,37.87681397544767
ssp1,27,tur,66.67748593251436
ssp1,27,ukr,25.149802771243923
ssp1,27,usa,388.0072823198239
ssp1,27,vnm,56.35769125270359
ssp1,27,zaf,52.92614116098521
ssp1,28,arg,46.26392171159119
ssp1,28,aus,37.909309852956035
ssp1,28,aut,8.400619121674644
ssp1,28,bel,11.374118835943657
ssp1,28,bgr,1.7684046419764077
ssp1,28,blt,3.1810836598269923
ssp1,28,bra,128.6518490309188
ssp1,28,can,48.499078178423524
ssp1,28,chl,13.597765330289636
ssp1,28,chn,530.2026464988016
ssp1,28,cor,19.861935912797215
ssp1,28,cro,2.1033416573928263
ssp1,28,dnk,5.853694847237926
ssp1,28,egy,141.17537766820604
ssp1,28,esp,38.750196462658735
ssp1,28,fin,4.392546907650351
ssp1,28,fra,69.39695576287555
ssp1,28,gbr,64.73849825994598
ssp1,28,golf57,222.02503091400845
ssp1,28,grc,7.560793378723971
ssp1,28,hun,4.8095551238312
ssp1,28,idn,202.45479703652424
ssp1,28,irl,4.584858102363506
ssp1,28,ita,37.7116386623655
ssp1,28,jpn,51.025647435024425
ssp1,28,meme,60.63978400315152
ssp1,28,mex,88.75996378978506
ssp1,28,mys,41.08322390904604
ssp1,28,nde,1094.8542379502312
ssp1,28,nld,15.38776277631236
ssp1,28,noan,31.368572788859318
ssp1,28,noap,46.82207579296371
ssp1,28,nor,6.283603799344087
ssp1,28,oeu,8.345667158568268
ssp1,28,osea,171.54730095936225
ssp1,28,pol,14.456250069461925
ssp1,28,prt,4.883590476762491
ssp1,28,rcam,52.172887212734175
ssp1,28,rcz,6.082108748572632
ssp1,28,rfa,68.0536051633371
ssp1,28,ris,76.77519465087221
ssp1,28,rjan57,16.85977763138208
ssp1,28,rom,4.551595587113705
ssp1,28,rsaf,1301.229489676156
ssp1,28,rsam,118.53454141896974
ssp1,28,rsas,410.97444729338395
ssp1,28,rsl,2.342497668167775
ssp1,28,rus,116.66303569901852
ssp1,28,slo,1.6737221979688204
ssp1,28,sui,8.345297659078119
ssp1,28,swe,12.437971959193417
ssp1,28,tha,37.22459637930588
ssp1,28,tur,65.81500446091445
ssp1,28,ukr,24.92107210202463
ssp1,28,usa,388.01226667697443
ssp1,28,vnm,55.175936074851386
ssp1,28,zaf,52.31882318902349
ssp1,29,arg,46.00223953862246
ssp1,29,aus,38.02598373447306
ssp1,29,aut,8.379417167571948
ssp1,29,bel,11.350605707537946
ssp1,29,bgr,1.7210379362272186
ssp1,29,blt,3.1460225003139795
ssp1,29,bra,126.510132355625
ssp1,29,can,48.57262374551852
ssp1,29,chl,13.428638250426495
ssp1,29,chn,517.12291511967
ssp1,29,cor,19.393012179305007
ssp1,29,cro,2.0774524167073096
ssp1,29,dnk,5.842929936318875
ssp1,29,egy,140.5752452539123
ssp1,29,esp,38.583013571684546
ssp1,29,fin,4.365119368650806
ssp1,29,fra,69.2926572357707
ssp1,29,gbr,64.51163834439588
ssp1,29,golf57,220.00853275328353
ssp1,29,grc,7.506722970224786
ssp1,29,hun,4.7380418951605305
ssp1,29,idn,199.8289630257977
ssp1,29,irl,4.5608667500540205
ssp1,29,ita,37.41246342017128
ssp1,29,jpn,50.05948650447119
ssp1,29,meme,60.34189749197395
ssp1,29,mex,87.39899230257592
ssp1,29,mys,40.90376944442752
ssp1,29,nde,1080.622371376451
ssp1,29,nld,15.326537054045788
ssp1,29,noan,30.826424800581982
ssp1,29,noap,46.33337871889024
ssp1,29,nor,6.27706089421712
ssp1,29,oeu,8.214757626637919
ssp1,29,osea,169.1242689848075
ssp1,29,pol,14.114184750323345
ssp1,29,prt,4.815495114323453
ssp1,29,rcam,51.15886152223803
ssp1,29,rcz,6.007819837847222
ssp1,29,rfa,67.789456855901
ssp1,29,ris,75.73750607558596
ssp1,29,rjan57,16.65622569667765
ssp1,29,rom,4.407403980003872
ssp1,29,rsaf,1288.1381337133294
ssp1,29,rsam,117.01097942898399
ssp1,29,rsas,405.032693758763
ssp1,29,rsl,2.293973110159526
ssp1,29,rus,116.3221817297997
ssp1,29,slo,1.6656233068008568
ssp1,29,sui,8.275938454762022
ssp1,29,swe,12.44470597492138
ssp1,29,tha,36.64770828345819
ssp1,29,tur,65.04881180988333
ssp1,29,ukr,24.717086719066945
ssp1,29,usa,388.01675265603626
ssp1,29,vnm,54.13465844211031
ssp1,29,zaf,51.77850899252575
ssp1,3,arg,46.89
ssp1,3,aus,26.69
ssp1,3,aut,9.01
ssp1,3,bel,11.71
ssp1,3,bgr,6.59
ssp1,3,blt,5.8
ssp1,3,bra,218.8
ssp1,3,can,39.5
ssp1,3,chl,19.69
ssp1,3,chn,1410.97
ssp1,3,cor,51.47
ssp1,3,cro,3.81
ssp1,3,dnk,5.96
ssp1,3,egy,116.28
ssp1,3,esp,47.21
ssp1,3,fin,5.55
ssp1,3,fra,68.26
ssp1,3,gbr,68.17
ssp1,3,golf57,235.05999999999997
ssp1,3,grc,10.46
ssp1,3,hun,9.84
ssp1,3,idn,282.0
ssp1,3,irl,5.16
ssp1,3,ita,58.35
ssp1,3,jpn,122.86
ssp1,3,meme,57.29
ssp1,3,mex,130.3
ssp1,3,mys,35.03
ssp1,3,nde,1454.61
ssp1,3,nld,17.72
ssp1,3,noan,51.24
ssp1,3,noap,53.96
ssp1,3,nor,5.56
ssp1,3,oeu,20.419999999999995
ssp1,3,osea,245.39
ssp1,3,pol,38.9
ssp1,3,prt,10.22
ssp1,3,rcam,97.32000000000001
ssp1,3,rcz,10.52
ssp1,3,rfa,82.78
ssp1,3,ris,110.03999999999999
ssp1,3,rjan57,20.99
ssp1,3,rom,19.21
ssp1,3,rsaf,1244.8600000000004
ssp1,3,rsam,160.78
ssp1,3,rsas,526.1800000000001
ssp1,3,rsl,5.62
ssp1,3,rus,142.1
ssp1,3,slo,2.1
ssp1,3,sui,8.91
ssp1,3,swe,10.64
ssp1,3,tha,71.95
ssp1,3,tur,86.7
ssp1,3,ukr,39.53
ssp1,3,usa,338.55
ssp1,3,vnm,100.1
ssp1,3,zaf,61.67
ssp1,30,arg,45.77094885184518
ssp1,30,aus,38.130013041094294
ssp1,30,aut,8.360618551197925
ssp1,30,bel,11.329748355600353
ssp1,30,bgr,1.680061946118048
ssp1,30,blt,3.115271431584959
ssp1,30,bra,124.63807662554166
ssp1,30,can,48.63809671793281
ssp1,30,chl,13.280172916034852
ssp1,30,chn,505.7833031355876
ssp1,30,cor,18.986031881146065
ssp1,30,cro,2.054723012469458
ssp1,30,dnk,5.833378723598678
ssp1,30,egy,140.0440619037805
ssp1,30,esp,38.4350477039186
ssp1,30,fin,4.340891565563552
ssp1,30,fra,69.20008676992214
ssp1,30,gbr,64.31069172966227
ssp1,30,golf57,218.23881537828967
ssp1,30,grc,7.459004100623091
ssp1,30,hun,4.6754197625698986
ssp1,30,idn,197.52516124388214
ssp1,30,irl,4.53965269503607
ssp1,30,ita,37.14863958454034
ssp1,30,jpn,49.216938187076
ssp1,30,meme,60.08564628312698
ssp1,30,mex,86.20778920748752
ssp1,30,mys,40.744951138059825
ssp1,30,nde,1068.1362661251846
ssp1,30,nld,15.272330730654906
ssp1,30,noan,30.35292844367352
ssp1,30,noap,45.90352193910549
ssp1,30,nor,6.271251034465925
ssp1,30,oeu,8.101752462847738
ssp1,30,osea,167.007668548151
ssp1,30,pol,13.817321342897372
ssp1,30,prt,4.755809904946172
ssp1,30,rcam,50.27871968386556
ssp1,30,rcz,5.942591819073793
ssp1,30,rfa,67.55556972468669
ssp1,30,ris,74.82862354705233
ssp1,30,rjan57,16.478370937168798
ssp1,30,rom,4.283294015409719
ssp1,30,rsaf,1276.683833304922
ssp1,30,rsam,115.67653510060521
ssp1,30,rsas,399.83125646749636
ssp1,30,rsl,2.251733663391632
ssp1,30,rus,116.02008564321264
ssp1,30,slo,1.6584591273822202
ssp1,30,sui,8.214798234283288
ssp1,30,swe,12.450695007434248
ssp1,30,tha,36.14286581774846
ssp1,30,tur,64.37568031248529
ssp1,30,ukr,24.537250532268132
ssp1,30,usa,388.02074023908176
ssp1,30,vnm,53.226545827938516
ssp1,30,zaf,51.30318971350416
ssp1,31,arg,45.56958702657329
ssp1,31,aus,38.22128770712513
ssp1,31,aut,8.344206663539854
ssp1,31,bel,11.311531708353268
ssp1,31,bgr,1.6450615982418646
ssp1,31,blt,3.0886816407517212
ssp1,31,bra,123.02426717375936
ssp1,31,can,48.695462790717116
ssp1,31,chl,13.151701985737178
ssp1,31,chn,496.0787184843241
ssp1,31,cor,18.6373973710013
ssp1,31,cro,2.035052380846232
ssp1,31,dnk,5.825035073843405
ssp1,31,egy,139.581032729586
ssp1,31,esp,38.30607408762439
ssp1,31,fin,4.319809900884393
ssp1,31,fra,69.11919582189067
ssp1,31,gbr,64.13541112743039
ssp1,31,golf57,216.70773213280006
ssp1,31,grc,7.417515512358018
ssp1,31,hun,4.621349607129922
ssp1,31,idn,195.53257488346773
ssp1,31,irl,4.5211767361013955
ssp1,31,ita,36.9194215986944
ssp1,31,jpn,48.49211668103609
ssp1,31,meme,59.86795152717275
ssp1,31,mex,85.17969254650974
ssp1,31,mys,40.60652468756176
ssp1,31,nde,1057.337161442133
ssp1,31,nld,15.225067948224064
ssp1,31,noan,29.945047319810215
ssp1,31,noap,45.530891885431515
ssp1,31,nor,6.266172112436937
ssp1,31,oeu,8.00538762692118
ssp1,31,osea,165.1840551898677
ssp1,31,pol,13.563029294017193
ssp1,31,prt,4.704232639203636
ssp1,31,rcam,49.52465523567237
ssp1,31,rcz,5.8861369713004725
ssp1,31,rfa,67.35162457242228
ssp1,31,ris,74.0436889028108
ssp1,31,rjan57,16.325095851928566
ssp1,31,rom,4.177755803542973
ssp1,31,rsaf,1266.8004816740022
ssp1,31,rsam,114.52407154373077
ssp1,31,rsas,395.3413226466292
ssp1,31,rsl,2.215454691412649
ssp1,31,rus,115.7564380598157
ssp1,31,slo,1.6522174331400632
ssp1,31,sui,8.161695766722588
ssp1,31,swe,12.45593793283465
ssp1,31,tha,35.70721383409362
ssp1,31,tur,63.79278517928925
ssp1,31,ukr,24.381038761930714
ssp1,31,usa,388.0242294101038
ssp1,31,vnm,52.4452767355884
ssp1,31,zaf,50.89110328676012
ssp1,32,arg,45.39775048363687
ssp1,32,aus,38.299710413151104
ssp1,32,aut,8.330166945423734
ssp1,32,bel,11.295942544840322
ssp1,32,bgr,1.615686289441451
ssp1,32,blt,3.0661252102485737
ssp1,32,bra,121.65891239932198
ssp1,32,can,48.74469170475574
ssp1,32,chl,13.042649314309212
ssp1,32,chn,487.9201066484833
ssp1,32,cor,18.344055104126
ssp1,32,cro,2.018353251721495
ssp1,32,dnk,5.817893603335553
ssp1,32,egy,139.18546279595594
ssp1,32,esp,38.19589623404866
ssp1,32,fin,4.301827660054171
ssp1,32,fra,69.04994177234678
ssp1,32,gbr,63.98558009599149
ssp1,32,golf57,215.4082716735051
ssp1,32,grc,7.382151666818488
ssp1,32,hun,4.575539738689183
ssp1,32,idn,193.84187291657776
ssp1,32,irl,4.505404653082681
ssp1,32,ita,36.72416133262906
ssp1,32,jpn,47.87999067601471
ssp1,32,meme,59.68617511050901
ssp1,32,mex,84.30897615670742
ssp1,32,mys,40.48827654871141
ssp1,32,nde,1048.1743700960044
ssp1,32,nld,15.184682359786537
ssp1,32,noan,29.600180612374672
ssp1,32,noap,45.214091283476456
ssp1,32,nor,6.261822276371505
ssp1,32,oeu,7.924613051546929
ssp1,32,osea,163.64192338043287
ssp1,32,pol,13.349076070940601
ssp1,32,prt,4.660503006523422
ssp1,32,rcam,48.8900740943554
ssp1,32,rcz,5.83820680737708
ssp1,32,rfa,67.17734218046398
ssp1,32,ris,73.37853085546358
ssp1,32,rjan57,16.195446889598575
ssp1,32,rom,4.089523400656862
ssp1,32,rsaf,1258.431615046609
ssp1,32,rsam,113.54746311514984
ssp1,32,rsas,391.5381499443264
ssp1,32,rsl,2.18485943941618
ssp1,32,rus,115.5309679490309
ssp1,32,slo,1.646887544586653
ssp1,32,sui,8.116473595117629
ssp1,32,swe,12.460433761266133
ssp1,32,tha,35.33829885850635
ssp1,32,tur,63.29768467149947
ssp1,32,ukr,24.24799538112168
ssp1,32,usa,388.0272201550159
ssp1,32,vnm,51.785446895594376
ssp1,32,zaf,50.54072352022849
ssp1,33,arg,45.2550933408432
ssp1,33,aus,38.36519675838769
ssp1,33,aut,8.318486866009575
ssp1,33,bel,11.28296947895318
ssp1,33,bgr,1.5916439862395217
ssp1,33,blt,3.047493925305231
ssp1,33,bra,120.53374430096446
ssp1,33,can,48.78575727329555
ssp1,33,chl,12.952525633500569
ssp1,33,chn,481.2330786145564
ssp1,33,cor,18.10345075181166
ssp1,33,cro,2.0045515015032302
ssp1,33,dnk,5.811949674091732
ssp1,33,egy,138.8567553825167
ssp1,33,esp,38.1043454386308
ssp1,33,fin,4.286904838840562
ssp1,33,fra,68.99228788869887
ssp1,33,gbr,63.8610125950526
ssp1,33,golf57,214.33449625292988
ssp1,33,grc,7.352822296485546
ssp1,33,hun,4.537743263039273
ssp1,33,idn,192.44513703594927
ssp1,33,irl,4.492307101204591
ssp1,33,ita,36.56230502497478
ssp1,33,jpn,47.376324832661396
ssp1,33,meme,59.53809123570732
ssp1,33,mex,83.59079629919604
ssp1,33,mys,40.390023386525016
ssp1,33,nde,1040.6048805977744
ssp1,33,nld,15.151116974155071
ssp1,33,noan,29.316135047185938
ssp1,33,noap,44.95193038838987
ssp1,33,nor,6.258199929282465
ssp1,33,oeu,7.85856640192371
ssp1,33,osea,162.3715777378744
ssp1,33,pol,13.173594264937018
ssp1,33,prt,4.624400397764614
ssp1,33,rcam,48.369482913600336
ssp1,33,rcz,5.79859024580472
ssp1,33,rfa,67.03248267194014
ssp1,33,ris,72.8296240896218
ssp1,33,rjan57,16.088622500716497
ssp1,33,rom,4.017549256868761
ssp1,33,rsaf,1251.529731016452
ssp1,33,rsam,112.74153441256459
ssp1,33,rsas,388.40082574410894
ssp1,33,rsl,2.1597154944038595
ssp1,33,rus,115.34344216515844
ssp1,33,slo,1.6424602988659511
ssp1,33,sui,8.07899725725064
ssp1,33,swe,12.464181637223943
ssp1,33,tha,35.03404596717056
ssp1,33,tur,62.88830300795267
ssp1,33,ukr,24.13773089393668
ssp1,33,usa,388.0297124616523
ssp1,33,vnm,51.24250662740762
ssp1,33,zaf,50.25075065392391
ssp1,34,arg,45.14132625337146
ssp1,34,aus,38.417675411471734
ssp1,34,aut,8.30915590418495
ssp1,34,bel,11.272602945598607
ssp1,34,bgr,1.5726963538647114
ssp1,34,blt,3.032698270025089
ssp1,34,bra,119.64193475778603
ssp1,34,can,48.818637405084395
ssp1,34,chl,12.88092488688976
ssp1,34,chn,475.95677367249857
ssp1,34,cor,17.913491922400404
ssp1,34,cro,1.9935856037943736
ssp1,34,dnk,5.807199388852876
ssp1,34,egy,138.5944104853789
ssp1,34,esp,38.03128035095945
ssp1,34,fin,4.275007995075517
ssp1,34,fra,68.94620329269266
ssp1,34,gbr,63.76155260129202
ssp1,34,golf57,213.48148963371378
ssp1,34,grc,7.329452020949727
ssp1,34,hun,4.507755858266582
ssp1,34,idn,191.33579972340172
ssp1,34,irl,4.481859520160773
ssp1,34,ita,36.43339066503456
ssp1,34,jpn,46.977630743294725
ssp1,34,meme,59.421862785436545
ssp1,34,mex,83.02114662332917
ssp1,34,mys,40.31161160204248
ssp1,34,nde,1034.5930200217367
ssp1,34,nld,15.12432402205056
ssp1,34,noan,29.091101342099744
ssp1,34,noap,44.74341951935006
ssp1,34,nor,6.255303727979275
ssp1,34,oeu,7.806552214689541
ssp1,34,osea,161.36502525304087
ssp1,34,pol,13.035054273052369
ssp1,34,prt,4.595742045982262
ssp1,34,rcam,47.95839741654513
ssp1,34,rcz,5.767112058740084
ssp1,34,rfa,66.91684496220277
ssp1,34,ris,72.3940549070176
ssp1,34,rjan57,16.003963235948927
ssp1,34,rom,3.960983317112904
ssp1,34,rsaf,1246.0557215831016
ssp1,34,rsam,112.10200907322007
ssp1,34,rsas,385.9120646021569
ssp1,34,rsl,2.1398318289729854
ssp1,34,rus,115.19366504624007
ssp1,34,slo,1.6389280235246364
ssp1,34,sui,8.049154619086073
ssp1,34,swe,12.467180839825518
ssp1,34,tha,34.79273928009133
ssp1,34,tur,62.56291583795879
ssp1,34,ukr,24.049920434490566
ssp1,34,usa,388.031706319768
ssp1,34,vnm,50.8127083430064
ssp1,34,zaf,50.02010331552175
ssp1,35,arg,45.056215437659866
ssp1,35,aus,38.45708823931889
ssp1,35,aut,8.302165532818227
ssp1,35,bel,11.264835188982335
ssp1,35,bgr,1.5586548003163716
ssp1,35,blt,3.021666597847368
ssp1,35,bra,118.9780263655753
ssp1,35,can,48.8433141240903
ssp1,35,chl,12.827521180247771
ssp1,35,chn,472.0429325598448
ssp1,35,cor,17.772517723493603
ssp1,35,cro,1.9854061722150411
ssp1,35,dnk,5.803639586839414
ssp1,35,egy,138.3980235526951
ssp1,35,esp,37.97658661194275
ssp1,35,fin,4.266110123979055
ssp1,35,fra,68.91166293294225
ssp1,35,gbr,63.68707378354954
ssp1,35,golf57,212.84531395686025
ssp1,35,grc,7.311980024515987
ssp1,35,hun,4.485413932164348
ssp1,35,idn,190.5085927653754
ssp1,35,irl,4.474042057522589
ssp1,35,ita,36.33704579766035
ssp1,35,jpn,46.68112657519034
ssp1,35,meme,59.33602200211823
ssp1,35,mex,82.59682087793132
ssp1,35,mys,40.252916933110875
ssp1,35,nde,1030.1101737186282
ssp1,35,nld,15.10426484308901
ssp1,35,noan,28.92363478713963
ssp1,35,noap,44.587762827013066
ssp1,35,nor,6.253132582240859
ssp1,35,oeu,7.768025499432919
ssp1,35,osea,160.61588669485317
ssp1,35,pol,12.932241995122391
ssp1,35,prt,4.574381483380724
ssp1,35,rcam,47.653268284485755
ssp1,35,rcz,5.743631580143703
ssp1,35,rfa,66.83026629482576
ssp1,35,ris,72.06949289456848
ssp1,35,rjan57,15.94094367255948
ssp1,35,rom,3.919156186436156
ssp1,35,rsaf,1241.9784095473228
ssp1,35,rsam,111.62546757407858
ssp1,35,rsas,384.05804091163145
ssp1,35,rsl,2.125056375814034
ssp1,35,rus,115.08147807480674
ssp1,35,slo,1.636284514402521
ssp1,35,sui,8.026855316228982
ssp1,35,swe,12.469430783040648
ssp1,35,tha,34.613005814722584
ssp1,35,tur,62.320138137368296
ssp1,35,ukr,23.984302173635555
ssp1,35,usa,388.0332017210386
ssp1,35,vnm,50.49306334061024
ssp1,35,zaf,49.84791180276534
ssp1,36,arg,44.99958187418188
