t,n,value
56,sui,1.2061907703765136
56,swe,1.0354884905230555
56,tha,0.3784558563127214
56,tur,0.3793700830569337
56,ukr,0.22244530174037472
56,usa,1.0
56,vnm,0.3305905103580242
56,zaf,0.48274238286760734
57,arg,0.6192723186669625
57,aus,1.114377404027453
57,aut,0.8733505209459722
57,bel,0.8740548277031729
57,bgr,0.3896747522951155
57,blt,0.5358888577116262
57,bra,0.6835736479534811
57,can,0.9340245924373557
57,chl,0.6129295375795774
57,chn,0.6190168650861306
57,cor,0.7719442508593674
57,cro,0.5019240757870589
57,dnk,1.0407072347578705
57,egy,0.22191596419914877
57,esp,0.7108866726490095
57,fin,0.9732471376056738
57,fra,0.8678287559695201
57,gbr,0.8810794219478477
57,golf57,0.47811613127876906
57,grc,0.6480084191477684
57,hun,0.4956997036317266
57,idn,0.35092421940954294
57,irl,0.8952076951262309
57,ita,0.7774363364141855
57,jpn,0.9370198527493715
57,meme,0.9015092161659254
57,mex,0.4709561725622803
57,mys,0.38479837791585436
57,nde,0.3203448118942408
57,nld,0.8813976482310427
57,noan,0.3804037452099014
57,noap,0.3717751920781812
57,nor,1.1787019947612325
57,oeu,0.5592409097149621
57,osea,0.7493429408658779
57,pol,0.4611645013626862
57,prt,0.6487375175028224
57,rcam,0.64161782575116
57,rcz,0.5315198847837564
57,rfa,0.8392891192769426
57,ris,0.3337645417675484
57,rjan57,0.9578590147768516
57,rom,0.39816672633711286
57,rsaf,0.39872076456067007
57,rsam,0.6394360254912552
57,rsas,0.3322472739588765
57,rsl,0.5819636024661538
57,rus,0.4134902850051763
57,slo,0.6424956692978083
57,sui,1.2061907703765136
57,swe,1.0354884905230555
57,tha,0.3784558563127214
57,tur,0.3793700830569337
57,ukr,0.22244530174037472
57,usa,1.0
57,vnm,0.3305905103580242
57,zaf,0.48274238286760734
58,arg,0.6192723186669625
58,aus,1.114377404027453
58,aut,0.8733505209459722
58,bel,0.8740548277031729
58,bgr,0.3896747522951155
58,blt,0.5358888577116262
58,bra,0.6835736479534811
58,can,0.9340245924373557
58,chl,0.6129295375795774
58,chn,0.6190168650861306
58,cor,0.7719442508593674
58,cro,0.5019240757870589
58,dnk,1.0407072347578705
58,egy,0.22191596419914877
58,esp,0.7108866726490095
58,fin,0.9732471376056738
58,fra,0.8678287559695201
58,gbr,0.8810794219478477
58,golf57,0.47811613127876906
58,grc,0.6480084191477684
58,hun,0.4956997036317266
58,idn,0.35092421940954294
58,irl,0.8952076951262309
58,ita,0.7774363364141855
58,jpn,0.9370198527493715
58,meme,0.9015092161659254
58,mex,0.4709561725622803
58,mys,0.38479837791585436
58,nde,0.3203448118942408
58,nld,0.8813976482310427
58,noan,0.3804037452099014
58,noap,0.3717751920781812
58,nor,1.1787019947612325
58,oeu,0.5592409097149621
58,osea,0.7493429408658779
58,pol,0.4611645013626862
58,prt,0.6487375175028224
58,rcam,0.64161782575116
58,rcz,0.5315198847837564
58,rfa,0.8392891192769426
58,ris,0.3337645417675484
58,rjan57,0.9578590147768516
58,rom,0.39816672633711286
58,rsaf,0.39872076456067007
58,rsam,0.6394360254912552
58,rsas,0.3322472739588765
58,rsl,0.5819636024661538
58,rus,0.4134902850051763
58,slo,0.6424956692978083
58,sui,1.2061907703765136
58,swe,1.0354884905230555
58,tha,0.3784558563127214
58,tur,0.3793700830569337
58,ukr,0.22244530174037472
58,usa,1.0
58,vnm,0.3305905103580242
58,zaf,0.48274238286760734
6,arg,0.6192723186669625
6,aus,1.114377404027453
6,aut,0.8733505209459722
6,bel,0.8740548277031729
6,bgr,0.3896747522951155
6,blt,0.5358888577116262
6,bra,0.6835736479534811
6,can,0.9340245924373557
6,chl,0.6129295375795774
6,chn,0.6190168650861306
6,cor,0.7719442508593674
6,cro,0.5019240757870589
6,dnk,1.0407072347578705
6,egy,0.22191596419914877
6,esp,0.7108866726490095
6,fin,0.9732471376056738
6,fra,0.8678287559695201
6,gbr,0.8810794219478477
6,golf57,0.47811613127876906
6,grc,0.6480084191477684
6,hun,0.4956997036317266
6,idn,0.35092421940954294
6,irl,0.8952076951262309
6,ita,0.7774363364141855
6,jpn,0.9370198527493715
6,meme,0.9015092161659254
6,mex,0.4709561725622803
6,mys,0.38479837791585436
6,nde,0.3203448118942408
6,nld,0.8813976482310427
6,noan,0.3804037452099014
6,noap,0.3717751920781812
6,nor,1.1787019947612325
6,oeu,0.5592409097149621
6,osea,0.7493429408658779
6,pol,0.4611645013626862
6,prt,0.6487375175028224
6,rcam,0.64161782575116
6,rcz,0.5315198847837564
6,rfa,0.8392891192769426
6,ris,0.3337645417675484
6,rjan57,0.9578590147768516
6,rom,0.39816672633711286
6,rsaf,0.39872076456067007
6,rsam,0.6394360254912552
6,rsas,0.3322472739588765
6,rsl,0.5819636024661538
6,rus,0.4134902850051763
6,slo,0.6424956692978083
6,sui,1.2061907703765136
6,swe,1.0354884905230555
6,tha,0.3784558563127214
6,tur,0.3793700830569337
6,ukr,0.22244530174037472
6,usa,1.0
6,vnm,0.3305905103580242
6,zaf,0.48274238286760734
7,arg,0.6192723186669625
7,aus,1.114377404027453
7,aut,0.8733505209459722
7,bel,0.8740548277031729
7,bgr,0.3896747522951155
7,blt,0.5358888577116262
7,bra,0.6835736479534811
7,can,0.9340245924373557
7,chl,0.6129295375795774
7,chn,0.6190168650861306
7,cor,0.7719442508593674
7,cro,0.5019240757870589
7,dnk,1.0407072347578705
7,egy,0.22191596419914877
7,esp,0.7108866726490095
7,fin,0.9732471376056738
7,fra,0.8678287559695201
7,gbr,0.8810794219478477
7,golf57,0.47811613127876906
7,grc,0.6480084191477684
7,hun,0.4956997036317266
7,idn,0.35092421940954294
7,irl,0.8952076951262309
7,ita,0.7774363364141855
7,jpn,0.9370198527493715
7,meme,0.9015092161659254
7,mex,0.4709561725622803
7,mys,0.38479837791585436
7,nde,0.3203448118942408
7,nld,0.8813976482310427
7,noan,0.3804037452099014
7,noap,0.3717751920781812
7,nor,1.1787019947612325
7,oeu,0.5592409097149621
7,osea,0.7493429408658779
7,pol,0.4611645013626862
7,prt,0.6487375175028224
7,rcam,0.64161782575116
7,rcz,0.5315198847837564
7,rfa,0.8392891192769426
7,ris,0.3337645417675484
7,rjan57,0.9578590147768516
7,rom,0.39816672633711286
7,rsaf,0.39872076456067007
7,rsam,0.6394360254912552
7,rsas,0.3322472739588765
7,rsl,0.5819636024661538
7,rus,0.4134902850051763
7,slo,0.6424956692978083
7,sui,1.2061907703765136
7,swe,1.0354884905230555
7,tha,0.3784558563127214
7,tur,0.3793700830569337
7,ukr,0.22244530174037472
7,usa,1.0
7,vnm,0.3305905103580242
7,zaf,0.48274238286760734
8,arg,0.6192723186669625
8,aus,1.114377404027453
8,aut,0.8733505209459722
8,bel,0.8740548277031729
8,bgr,0.3896747522951155
8,blt,0.5358888577116262
8,bra,0.6835736479534811
8,can,0.9340245924373557
8,chl,0.6129295375795774
8,chn,0.6190168650861306
8,cor,0.7719442508593674
8,cro,0.5019240757870589
8,dnk,1.0407072347578705
8,egy,0.22191596419914877
8,esp,0.7108866726490095
8,fin,0.9732471376056738
8,fra,0.8678287559695201
8,gbr,0.8810794219478477
8,golf57,0.47811613127876906
8,grc,0.6480084191477684
8,hun,0.4956997036317266
8,idn,0.35092421940954294
8,irl,0.8952076951262309
8,ita,0.7774363364141855
8,jpn,0.9370198527493715
8,meme,0.9015092161659254
8,mex,0.4709561725622803
8,mys,0.38479837791585436
8,nde,0.3203448118942408
8,nld,0.8813976482310427
8,noan,0.3804037452099014
8,noap,0.3717751920781812
8,nor,1.1787019947612325
8,oeu,0.5592409097149621
8,osea,0.7493429408658779
8,pol,0.4611645013626862
8,prt,0.6487375175028224
8,rcam,0.64161782575116
8,rcz,0.5315198847837564
8,rfa,0.8392891192769426
8,ris,0.3337645417675484
8,rjan57,0.9578590147768516
8,rom,0.39816672633711286
8,rsaf,0.39872076456067007
8,rsam,0.6394360254912552
8,rsas,0.3322472739588765
8,rsl,0.5819636024661538
8,rus,0.4134902850051763
8,slo,0.6424956692978083
8,sui,1.2061907703765136
8,swe,1.0354884905230555
8,tha,0.3784558563127214
8,tur,0.3793700830569337
8,ukr,0.22244530174037472
8,usa,1.0
8,vnm,0.3305905103580242
8,zaf,0.48274238286760734
9,arg,0.6192723186669625
9,aus,1.114377404027453
9,aut,0.8733505209459722
9,bel,0.8740548277031729
9,bgr,0.3896747522951155
9,blt,0.5358888577116262
9,bra,0.6835736479534811
9,can,0.9340245924373557
9,chl,0.6129295375795774
9,chn,0.6190168650861306
9,cor,0.7719442508593674
9,cro,0.5019240757870589
9,dnk,1.0407072347578705
9,egy,0.22191596419914877
9,esp,0.7108866726490095
9,fin,0.9732471376056738
9,fra,0.8678287559695201
9,gbr,0.8810794219478477
9,golf57,0.47811613127876906
9,grc,0.6480084191477684
9,hun,0.4956997036317266
9,idn,0.35092421940954294
9,irl,0.8952076951262309
9,ita,0.7774363364141855
9,jpn,0.9370198527493715
9,meme,0.9015092161659254
9,mex,0.4709561725622803
9,mys,0.38479837791585436
9,nde,0.3203448118942408
9,nld,0.8813976482310427
9,noan,0.3804037452099014
9,noap,0.3717751920781812
9,nor,1.1787019947612325
9,oeu,0.5592409097149621
9,osea,0.7493429408658779
9,pol,0.4611645013626862
9,prt,0.6487375175028224
9,rcam,0.64161782575116
9,rcz,0.5315198847837564
9,rfa,0.8392891192769426
9,ris,0.3337645417675484
9,rjan57,0.9578590147768516
9,rom,0.39816672633711286
9,rsaf,0.39872076456067007
9,rsam,0.6394360254912552
9,rsas,0.3322472739588765
9,rsl,0.5819636024661538
9,rus,0.4134902850051763
9,slo,0.6424956692978083
9,sui,1.2061907703765136
9,swe,1.0354884905230555
9,tha,0.3784558563127214
9,tur,0.3793700830569337
9,ukr,0.22244530174037472
9,usa,1.0
9,vnm,0.3305905103580242
9,zaf,0.48274238286760734
